passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR Ab LOC.N3,,,8553.4,2,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp4,N5|REVEAL|Ab|N3,REVEAL|JUMP|PUSH|N2|N5|Ab|N3|N1,timó|girda|zsot|zilép,girda|bonip|vánta|murak|timó|zsot|zilép|pekli,1,10.109,26.159,timó girda zsot zilép,8583.977,,,,,,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp4,N5|REVEAL|Ab|N3,REVEAL|JUMP|PUSH|N2|N5|Ab|N3|N1,timó girda zsot zilép,timó|girda|zsot|zilép,girda|bonip|vánta|murak|timó|zsot|zilép|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N2 PUSH-TR,,,8584.631,2,OBJ-N5-Ab-SBJ-N2-PUSH-TR.mp4,N5|Ab|N2|PUSH,N1|N2|JUMP|Ab|HIDE|N5|PUSH|N4,timó|zsot|murak|vánta,pekli|murak|bonip|zsot|zsübe|timó|vánta|dabi,0,322.887,347.394,timó vánta zsot murak,8937.717,,,,,,OBJ-N5-Ab-SBJ-N2-PUSH-TR.mp4,N5|Ab|N2|PUSH,N1|N2|JUMP|Ab|HIDE|N5|PUSH|N4,timó zsot murak vánta,timó|zsot|murak|vánta,pekli|murak|bonip|zsot|zsübe|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,8938.273,2,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,PUSH|N5|Ab|HIDE|N1|N3,zilép|zsübe,vánta|timó|zsot|zsübe|pekli|zilép,1,6.96,19.285,zilép zsübe,8963.338,,,,,,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,PUSH|N5|Ab|HIDE|N1|N3,zilép zsübe,zilép|zsübe,vánta|timó|zsot|zsübe|pekli|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N5 GO-INTR,,,8963.901,2,SBJ-N5-GO-INTR.mp4,N5|GO,HIDE|Ab|N4|PUSH|GO|N5,timó|kávler,zsübe|zsot|dabi|vánta|kávler|timó,1,6.638,11.789,timó kávler,8979.809,,,,,,SBJ-N5-GO-INTR.mp4,N5|GO,HIDE|Ab|N4|PUSH|GO|N5,timó kávler,timó|kávler,zsübe|zsot|dabi|vánta|kávler|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N1 REVEAL-TR LOC.N2,,,8980.336,2,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-LOC-N2.mp4,N5|Ab|N1|REVEAL|N2,GO|N3|Aa|Ab|N5|N1|N2|HIDE|REVEAL,timó|zsot|pekli|girda|murak,kávler|zilép|gyék|zsot|timó|pekli|murak|zsübe|girda,0,8.03,63.745,timó zsot pekli girda gyék murak,9051.908,,,,,,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-LOC-N2.mp4,N5|Ab|N1|REVEAL|N2,GO|N3|Aa|Ab|N5|N1|N2|HIDE|REVEAL,timó zsot pekli girda murak,timó|zsot|pekli|girda|murak,kávler|zilép|gyék|zsot|timó|pekli|murak|zsübe|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,,,9052.591,2,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N4|REVEAL|Ab|N5,Ab|REVEAL|N2|N5|Ab|PUSH|N4|N1|N3,zsot|dabi|girda|zsot|timó,zsot|girda|murak|timó|zsot|vánta|dabi|pekli|zilép,0,7.206,49.115,zsot timó zsot dabi girda,9107.78,,,,,,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N4|REVEAL|Ab|N5,Ab|REVEAL|N2|N5|Ab|PUSH|N4|N1|N3,zsot dabi girda zsot timó,zsot|dabi|girda|zsot|timó,zsot|girda|murak|timó|zsot|vánta|dabi|pekli|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N2 HIDE-TR,,,9108.347,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,Aa|N2|N4|PUSH|HIDE|N3|N5|Ab,zsot|timó|murak|zsübe,gyék|murak|dabi|vánta|zsübe|zilép|timó|zsot,0,10.431,35.781,zsot timó zsübe murak,9152.912,,,,,,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,Aa|N2|N4|PUSH|HIDE|N3|N5|Ab,zsot timó murak zsübe,zsot|timó|murak|zsübe,gyék|murak|dabi|vánta|zsübe|zilép|timó|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N2 REVEAL-INTR Ab LOC.N5,,,9153.48,2,Ab-SBJ-N2-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N2|REVEAL|Ab|N5,REVEAL|JUMP|N2|Ab|Ab|N4|N3|N5|GO,zsot|murak|girda|zsot|timó,girda|bonip|murak|zsot|zsot|dabi|zilép|timó|kávler,0,6.814,47.404,zsot murak kávler zsot timó,9212.319,,,,,,Ab-SBJ-N2-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N2|REVEAL|Ab|N5,REVEAL|JUMP|N2|Ab|Ab|N4|N3|N5|GO,zsot murak girda zsot timó,zsot|murak|girda|zsot|timó,girda|bonip|murak|zsot|zsot|dabi|zilép|timó|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 REVEAL-TR Ab LOC.N2,,,9212.854,2,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,N5|N1|REVEAL|Ab|N2,GO|JUMP|REVEAL|N1|N4|N2|N5|HIDE|Ab,timó|pekli|girda|zsot|murak,kávler|bonip|girda|pekli|dabi|murak|timó|zsübe|zsot,0,8.837,67.768,timó pekli zsübe zsot murak,9301.748,,,,,,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,N5|N1|REVEAL|Ab|N2,GO|JUMP|REVEAL|N1|N4|N2|N5|HIDE|Ab,timó pekli girda zsot murak,timó|pekli|girda|zsot|murak,kávler|bonip|girda|pekli|dabi|murak|timó|zsübe|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,,,9302.252,2,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab|N5|Ab|N4|PUSH,Ab|N5|N3|JUMP|GO|PUSH|Ab|N4|N1,zsot|timó|zsot|dabi|vánta,zsot|timó|zilép|bonip|kávler|vánta|zsot|dabi|pekli,0,5.978,31.637,zsot timó zsot dabi kávler,9339.861,,,,,,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab|N5|Ab|N4|PUSH,Ab|N5|N3|JUMP|GO|PUSH|Ab|N4|N1,zsot timó zsot dabi vánta,zsot|timó|zsot|dabi|vánta,zsot|timó|zilép|bonip|kávler|vánta|zsot|dabi|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N1 HIDE-INTR,,,9340.579,2,SBJ-N1-HIDE-INTR.mp4,N1|HIDE,N2|N3|HIDE|N1|JUMP|Ab,pekli|zsübe,murak|zilép|zsübe|pekli|bonip|zsot,1,7.5,13.217,pekli zsübe,9358.244,,,,,,SBJ-N1-HIDE-INTR.mp4,N1|HIDE,N2|N3|HIDE|N1|JUMP|Ab,pekli zsübe,pekli|zsübe,murak|zilép|zsübe|pekli|bonip|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,,,9358.97,2,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N4|REVEAL|Ab|N5,N4|GO|Ab|Aa|N3|Ab|N1|N5|REVEAL,zsot|dabi|girda|zsot|timó,dabi|kávler|zsot|gyék|zilép|zsot|pekli|timó|girda,1,6.742,47.642,zsot dabi girda zsot timó,9410.722,,,,,,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N4|REVEAL|Ab|N5,N4|GO|Ab|Aa|N3|Ab|N1|N5|REVEAL,zsot dabi girda zsot timó,zsot|dabi|girda|zsot|timó,dabi|kávler|zsot|gyék|zilép|zsot|pekli|timó|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N1 PUSH-TR Ab LOC.N3,,,9411.398,2,Ab-OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N3.mp4,Ab|N5|N1|PUSH|Ab|N3,PUSH|HIDE|N3|JUMP|Ab|N5|N2|N1|Aa|Ab,zsot|timó|pekli|vánta|zsot|zilép,vánta|zsübe|zilép|bonip|zsot|timó|murak|pekli|gyék|zsot,0,6.219,50.269,zsot timó vánta pekli zsot zilép,9473.572,,,,,,Ab-OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N3.mp4,Ab|N5|N1|PUSH|Ab|N3,PUSH|HIDE|N3|JUMP|Ab|N5|N2|N1|Aa|Ab,zsot timó pekli vánta zsot zilép,zsot|timó|pekli|vánta|zsot|zilép,vánta|zsübe|zilép|bonip|zsot|timó|murak|pekli|gyék|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,9474.184,2,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|GO|N1|REVEAL|N5|Ab|Aa,gyék|timó|bonip,bonip|kávler|pekli|girda|timó|zsot|gyék,0,47.106,75.706,zsot timó bonip,9555.014,,,,,,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|GO|N1|REVEAL|N5|Ab|Aa,gyék timó bonip,gyék|timó|bonip,bonip|kávler|pekli|girda|timó|zsot|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N3 HIDE-TR,,,9555.544,2,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR.mp4,Ab|N5|Ab|N3|HIDE,HIDE|N3|N4|Ab|JUMP|N5|REVEAL|Ab|N1,zsot|timó|zsot|zilép|zsübe,zsübe|zilép|dabi|zsot|bonip|timó|girda|zsot|pekli,0,13.529,44.813,timó zsübe zsot pekli,9619.097,,,,,,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR.mp4,Ab|N5|Ab|N3|HIDE,HIDE|N3|N4|Ab|JUMP|N5|REVEAL|Ab|N1,zsot timó zsot zilép zsübe,zsot|timó|zsot|zilép|zsübe,zsübe|zilép|dabi|zsot|bonip|timó|girda|zsot|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N4 REVEAL-TR LOC.N1,,,9619.607,2,Ab-OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N1.mp4,Ab|N5|Ab|N4|REVEAL|N1,PUSH|Ab|Ab|N2|REVEAL|N5|GO|HIDE|N1|N4,zsot|timó|zsot|dabi|girda|pekli,vánta|zsot|zsot|murak|girda|timó|kávler|zsübe|pekli|dabi,0,9.407,67.047,zsot timó girda zsot dabi pekli,9694.025,,,,,,Ab-OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N1.mp4,Ab|N5|Ab|N4|REVEAL|N1,PUSH|Ab|Ab|N2|REVEAL|N5|GO|HIDE|N1|N4,zsot timó zsot dabi girda pekli,zsot|timó|zsot|dabi|girda|pekli,vánta|zsot|zsot|murak|girda|timó|kávler|zsübe|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N2 REVEAL-TR,,,9694.625,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,N5|Ab|N2|REVEAL,N4|N2|N5|REVEAL|PUSH|Ab|N3|HIDE,timó|zsot|murak|girda,dabi|murak|timó|girda|vánta|zsot|zilép|zsübe,1,10.202,34.185,timó zsot murak girda,9738.144,,,,,,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,N5|Ab|N2|REVEAL,N4|N2|N5|REVEAL|PUSH|Ab|N3|HIDE,timó zsot murak girda,timó|zsot|murak|girda,dabi|murak|timó|girda|vánta|zsot|zilép|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N3 GO-INTR,,,9738.778,2,Ab-SBJ-N3-GO-INTR.mp4,Ab|N3|GO,N3|N1|JUMP|Ab|Aa|N2|GO,zsot|zilép|kávler,zilép|pekli|bonip|zsot|gyék|murak|kávler,0,11.374,17.589,zsot pekli bonip,9761.646,,,,,,Ab-SBJ-N3-GO-INTR.mp4,Ab|N3|GO,N3|N1|JUMP|Ab|Aa|N2|GO,zsot zilép kávler,zsot|zilép|kávler,zilép|pekli|bonip|zsot|gyék|murak|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,,,9762.147,2,OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N1.mp4,N5|Ab|N3|PUSH|N1,Aa|N2|Ab|PUSH|N3|REVEAL|N1|HIDE|N5,timó|zsot|zilép|vánta|pekli,gyék|murak|zsot|vánta|zilép|girda|pekli|zsübe|timó,1,49.42,78.403,timó zsot zilép vánta pekli,9848.474,,,,,,OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N1.mp4,N5|Ab|N3|PUSH|N1,Aa|N2|Ab|PUSH|N3|REVEAL|N1|HIDE|N5,timó zsot zilép vánta pekli,timó|zsot|zilép|vánta|pekli,gyék|murak|zsot|vánta|zilép|girda|pekli|zsübe|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N2 HIDE-INTR,,,9849.125,2,SBJ-N2-HIDE-INTR.mp4,N2|HIDE,REVEAL|Aa|N3|HIDE|GO|N2,murak|zsübe,girda|gyék|zilép|zsübe|kávler|murak,1,14.456,30.188,murak zsübe,9884.279,,,,,,SBJ-N2-HIDE-INTR.mp4,N2|HIDE,REVEAL|Aa|N3|HIDE|GO|N2,murak zsübe,murak|zsübe,girda|gyék|zilép|zsübe|kávler|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N3 HIDE-TR,,,9884.78,2,Ab-OBJ-N5-SBJ-N3-HIDE-TR.mp4,Ab|N5|N3|HIDE,N3|JUMP|Ab|HIDE|N4|PUSH|N5|N1,zsot|timó|zilép|zsübe,zilép|bonip|zsot|zsübe|dabi|vánta|timó|pekli,0,8.251,22.233,zsot timó pekli zsübe,9915.94,,,,,,Ab-OBJ-N5-SBJ-N3-HIDE-TR.mp4,Ab|N5|N3|HIDE,N3|JUMP|Ab|HIDE|N4|PUSH|N5|N1,zsot timó zilép zsübe,zsot|timó|zilép|zsübe,zilép|bonip|zsot|zsübe|dabi|vánta|timó|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N3 JUMP-INTR,,,9916.567,2,Ab-SBJ-N3-JUMP-INTR.mp4,Ab|N3|JUMP,Ab|REVEAL|N1|N3|HIDE|JUMP|N2,zsot|zilép|bonip,zsot|girda|pekli|zilép|zsübe|bonip|murak,1,17.779,37.561,zsot zilép bonip,9966.844,,,,,,Ab-SBJ-N3-JUMP-INTR.mp4,Ab|N3|JUMP,Ab|REVEAL|N1|N3|HIDE|JUMP|N2,zsot zilép bonip,zsot|zilép|bonip,zsot|girda|pekli|zilép|zsübe|bonip|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N2,,,9967.41,2,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp4,N5|N4|HIDE|Ab|N2,N2|REVEAL|PUSH|HIDE|N5|Ab|N4|GO|N3,timó|dabi|zsübe|zsot|murak,murak|girda|vánta|zsübe|timó|zsot|dabi|kávler|zilép,1,15.467,58.875,timó dabi zsübe zsot murak,10034.722,,,,,,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp4,N5|N4|HIDE|Ab|N2,N2|REVEAL|PUSH|HIDE|N5|Ab|N4|GO|N3,timó dabi zsübe zsot murak,timó|dabi|zsübe|zsot|murak,murak|girda|vánta|zsübe|timó|zsot|dabi|kávler|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 PUSH-TR,,,10035.353,2,OBJ-N5-SBJ-N3-PUSH-TR.mp4,N5|N3|PUSH,HIDE|N3|N1|N2|N4|PUSH|N5,timó|zilép|vánta,zsübe|zilép|pekli|murak|dabi|vánta|timó,1,166.527,183.607,timó zilép vánta,10223.339,,,,,,OBJ-N5-SBJ-N3-PUSH-TR.mp4,N5|N3|PUSH,HIDE|N3|N1|N2|N4|PUSH|N5,timó zilép vánta,timó|zilép|vánta,zsübe|zilép|pekli|murak|dabi|vánta|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N1 REVEAL-TR Ab LOC.N3,,,10223.868,2,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N3.mp4,N5|Ab|N1|REVEAL|Ab|N3,Ab|N2|N5|JUMP|N4|N3|GO|REVEAL|Ab|N1,timó|zsot|pekli|girda|zsot|zilép,zsot|murak|timó|bonip|dabi|zilép|kávler|girda|zsot|pekli,1,26.942,74.057,timó zsot pekli girda zsot zilép,10304.915,,,,,,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N3.mp4,N5|Ab|N1|REVEAL|Ab|N3,Ab|N2|N5|JUMP|N4|N3|GO|REVEAL|Ab|N1,timó zsot pekli girda zsot zilép,timó|zsot|pekli|girda|zsot|zilép,zsot|murak|timó|bonip|dabi|zilép|kávler|girda|zsot|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N2 GO-INTR,,,10305.47,2,Ab-SBJ-N2-GO-INTR.mp4,Ab|N2|GO,N2|Ab|Aa|N1|REVEAL|N3|GO,zsot|murak|kávler,murak|zsot|gyék|pekli|girda|zilép|kávler,1,322.758,339.723,zsot murak kávler,10655.195,,,,,,Ab-SBJ-N2-GO-INTR.mp4,Ab|N2|GO,N2|Ab|Aa|N1|REVEAL|N3|GO,zsot murak kávler,zsot|murak|kávler,murak|zsot|gyék|pekli|girda|zilép|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N5 GO-INTR,,,10655.759,2,Ab-SBJ-N5-GO-INTR.mp4,Ab|N5|GO,GO|N4|N5|Ab|REVEAL|JUMP|PUSH,zsot|timó|kávler,kávler|dabi|timó|zsot|girda|bonip|vánta,1,9.457,21.199,zsot timó kávler,10685.88,,,,,,Ab-SBJ-N5-GO-INTR.mp4,Ab|N5|GO,GO|N4|N5|Ab|REVEAL|JUMP|PUSH,zsot timó kávler,zsot|timó|kávler,kávler|dabi|timó|zsot|girda|bonip|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1,,,,,,,,,,
