wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,,3979.768,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,0,7.327,24.783,murak zilép timó,4034.801,0,22,22,22,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó murak zsübe zilép,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,4035.315,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,0,6.891,28.024,dabi zilép vánta,4080.256,0,23,23,23,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi girda zilép,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,4080.767,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,0,5.76,17.173,zilép dabi zsübe,4102.163,0,24,24,24,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi girda zilép,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,,4102.674,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,0,8.806,11.493,murak girda kávler,4117.211,0,25,25,25,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó pekli vánta murak,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,,,4117.719,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda,0,6.964,25.93,pekli zilép timó girda,4151.682,0,26,26,26,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó pekli girda zilép,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N1 REVEAL-INTR LOC.N5,,,4152.203,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép,0,7.45,17.089,zilép timó zsübe,4173.327,0,27,27,27,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli girda timó,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N3,,,4173.83,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép,0,5.607,7.574,girda murak vánta,4186.506,0,28,28,28,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó murak vánta zilép,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,,4187.022,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó,0,6.592,12.047,pekli murak vánta,4205.278,0,29,29,29,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó pekli zsübe murak,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,,4205.785,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép,0,6.839,22.347,dabi timó murak vánta,4239.903,0,30,30,30,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó murak vánta dabi,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,4240.429,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip,0,6.812,24.134,timó girda zilép,4268.475,0,31,31,31,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó zilép girda,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,,4268.989,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot,0,6.827,10.169,zsot dabi zsübe,4282.574,0,32,32,32,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó zilép zsübe dabi,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,4283.083,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó,0,5.415,14.02,timó bonip,4309.148,0,33,33,33,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék timó bonip,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,4309.657,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép,1,7.357,14.809,zilép zsübe,4327.612,0,34,34,34,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép zsübe,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 GO-INTR LOC.N2,,,4328.121,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak,1,6.977,19.6,zilép kávler murak,4350.669,0,35,35,35,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép kávler murak,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N1 HIDE-INTR LOC.N5,,,4351.172,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe,1,5.74,36.366,pekli zsübe timó,4399.556,0,36,36,36,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli zsübe timó,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N1 JUMP-INTR LOC.N5,,,4400.063,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék,1,5.874,36.664,pekli bonip timó,4439.736,0,37,37,37,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli bonip timó,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N5 GO-INTR LOC.N3,,,4440.25,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék,1,7.945,22.032,timó kávler zilép,4465.486,0,38,38,38,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó kávler zilép,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N5 HIDE-INTR LOC.N2,,,4465.999,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot,1,8.066,25.555,timó zsübe murak,4494.53,0,39,39,39,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó zsübe murak,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,,,4495.045,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,N5|N3|HIDE|N2,Aa|Ab|PUSH|REVEAL|N3|HIDE|N2|N5,timó|zilép|zsübe|murak,gyék|zsot|vánta|girda|zilép|zsübe|murak|timó,0,5.595,22.622,zilép zsübe timó,4522.67,0,40,40,40,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,N5|N3|HIDE|N2,Aa|Ab|PUSH|REVEAL|N3|HIDE|N2|N5,timó zilép zsübe murak,timó|zilép|zsübe|murak,gyék|zsot|vánta|girda|zilép|zsübe|murak|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N2 HIDE-TR,,,4523.182,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,N1|N5|N4|Ab|HIDE|REVEAL|N2|PUSH,zsot|timó|murak|zsübe,pekli|timó|dabi|zsot|zsübe|girda|murak|vánta,0,7.796,25.004,murak zsübe timó,4555.963,0,41,41,41,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,N1|N5|N4|Ab|HIDE|REVEAL|N2|PUSH,zsot timó murak zsübe,zsot|timó|murak|zsübe,pekli|timó|dabi|zsot|zsübe|girda|murak|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595.264,chunkTest_s1,0,1,GO-PUSH.mp3,0,4.675,6,1,6.625,15.606,4611.517,0,0,0,17,1,GO-PUSH.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4612.02,chunkTest_s1,1,1,HIDE-N1.mp3,2,1.715,6,1,3.413,4.323,4617.063,0,1,1,4,1,HIDE-N1.mp3,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4617.574,chunkTest_s1,2,1,N2-N3.mp3,0,1.97,6,1,5.227,5.722,4623.816,0,2,2,3,1,N2-N3.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.32,chunkTest_s1,3,1,N1-JUMP.mp3,3,1.752,6,1,3.467,4.596,4629.82,0,3,3,5,1,N1-JUMP.mp3,3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4630.334,chunkTest_s1,4,1,JUMP-N5.mp3,1,1.564,6,1,3.564,4.141,4635.133,0,4,4,0,1,JUMP-N5.mp3,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.635,chunkTest_s1,5,1,N4-N4.mp3,0,2.205,6,2,3.858,4.919,4641.184,0,5,5,1,1,N4-N4.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641.693,chunkTest_s1,6,1,HIDE-JUMP.mp3,0,1.375,6,1,3.085,3.381,4645.877,0,6,6,14,1,HIDE-JUMP.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646.381,chunkTest_s1,7,1,N5-N3.mp3,19,1.255,6,1,2.9,3.198,4650.209,0,7,7,10,1,N5-N3.mp3,19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650.722,chunkTest_s1,8,1,N2-HIDE.mp3,8,1.017,6,1,2.704,2.965,4654.338,0,8,8,11,1,N2-HIDE.mp3,8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4654.858,chunkTest_s1,9,1,N1-N2.mp3,0,1.042,6,1,2.718,2.868,4658.322,0,9,9,18,1,N1-N2.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658.838,chunkTest_s1,10,1,N1-GO.mp3,4,1.121,6,1,3.232,5.605,4665.299,0,10,10,9,1,N1-GO.mp3,4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.807,chunkTest_s1,11,1,N4-N5.mp3,0,1.446,6,1,3.07,3.444,4670.105,0,11,11,15,1,N4-N5.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.609,chunkTest_s1,12,1,N1-N1.mp3,0,1.244,6,1,3.172,4.082,4675.917,0,12,12,7,1,N1-N1.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676.421,chunkTest_s1,13,1,REVEAL-N4.mp3,6,0.826,6,1,2.518,6.36,4683.535,0,13,13,2,1,REVEAL-N4.mp3,6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684.049,chunkTest_s1,14,1,PUSH-PUSH.mp3,0,1.598,6,1,3.233,3.568,4688.157,0,14,14,16,1,PUSH-PUSH.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688.673,chunkTest_s1,15,1,N4-N2.mp3,0,0.879,6,1,2.726,4.306,4694.369,0,15,15,8,1,N4-N2.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694.873,chunkTest_s1,16,1,N5-Ab.mp3,3,1.276,2,1,2.686,5.651,4701.203,0,16,16,19,1,N5-Ab.mp3,3,,,,,,,,,,,,,,,,,,,,
